id,name,state
65543,Los Angeles,CA
65553,Los Angeles,CA
66102,Los Angeles,CA
66164,Los Angeles,CA
66173,Los Angeles,CA
66265,Los Angeles,CA
66270,Los Angeles,CA
66499,Los Angeles,CA
66540,Los Angeles,CA
66666,Los Angeles,CA
66785,Los Angeles,CA
66802,Los Angeles,CA
66877,Los Angeles,CA
67246,Los Angeles,CA
67584,Los Angeles,CA
67670,Los Angeles,CA
67765,Los Angeles,CA
67771,Los Angeles,CA
67823,Los Angeles,CA
67864,Los Angeles,CA
68302,Los Angeles,CA
68310,Los Angeles,CA
68456,Los Angeles,CA
68884,Los Angeles,CA
69120,Los Angeles,CA
70003,Los Angeles,CA
70062,Los Angeles,CA
70074,Los Angeles,CA
70105,Los Angeles,CA
70164,Los Angeles,CA
70299,Los Angeles,CA
70303,Los Angeles,CA
70324,Los Angeles,CA
70477,Los Angeles,CA
70571,Los Angeles,CA
70858,Los Angeles,CA
70863,Los Angeles,CA
70955,Los Angeles,CA
70995,Los Angeles,CA
71435,Los Angeles,CA
71478,Los Angeles,CA
71479,Los Angeles,CA
71590,Los Angeles,CA
71753,Los Angeles,CA
71811,Los Angeles,CA
72075,Los Angeles,CA
72099,Los Angeles,CA
72104,Los Angeles,CA
72174,Los Angeles,CA
72480,Los Angeles,CA
72596,Los Angeles,CA
36,Shasta,CA
2138,Shasta,CA
5777,Shasta,CA
11133,Shasta,CA
12494,Shasta,CA
15248,Shasta,CA
16208,Shasta,CA
23408,Shasta,CA
27362,Shasta,CA
35510,Shasta,CA
40184,Shasta,CA
44138,Shasta,CA
54954,Shasta,CA
58154,Shasta,CA
69805,Shasta,CA
39,Imperial,CA
1627,Imperial,CA
1998,Imperial,CA
5303,Imperial,CA
44903,Imperial,CA
45215,Imperial,CA
48951,Imperial,CA
51499,Imperial,CA
57906,Imperial,CA
59806,Imperial,CA
63732,Imperial,CA
64964,Imperial,CA
66324,Imperial,CA
47,San Diego,CA
905,San Diego,CA
1728,San Diego,CA
2879,San Diego,CA
2939,San Diego,CA
3321,San Diego,CA
3443,San Diego,CA
3664,San Diego,CA
3811,San Diego,CA
3836,San Diego,CA
4260,San Diego,CA
4632,San Diego,CA
6819,San Diego,CA
7268,San Diego,CA
7740,San Diego,CA
10136,San Diego,CA
10144,San Diego,CA
11139,San Diego,CA
11487,San Diego,CA
11647,San Diego,CA
12168,San Diego,CA
12362,San Diego,CA
12640,San Diego,CA
14465,San Diego,CA
14666,San Diego,CA
